category,sub_category,brand,model,material,color,quality,flag,pop1,pop2,time_online,sold,price
2.0,45.0,465.0,,8.0,21.0,2.0,0,2,40,2,1,1132.84
4.0,4.0,1000.0,,55.0,1.0,2.0,0,6,39,75,1,1657.24
4.0,53.0,465.0,38.0,24.0,1.0,2.0,0,3,44,1,1,2577.14
4.0,39.0,754.0,,7.0,13.0,2.0,0,10,115,61,1,4007.14
1.0,17.0,475.0,,24.0,17.0,1.0,1,42,370,56,1,3288.71
4.0,20.0,798.0,,55.0,15.0,2.0,0,1,4,521,0,2096.77
3.0,7.0,315.0,,20.0,10.0,2.0,0,3,35,4,1,932.64
3.0,12.0,47.0,,28.0,14.0,2.0,0,21,95,235,1,2398.57
4.0,0.0,183.0,,24.0,1.0,1.0,0,1,22,12,1,718.14
2.0,21.0,666.0,,8.0,3.0,2.0,0,2,27,480,0,1427.15
2.0,52.0,341.0,,47.0,1.0,2.0,0,3,19,647,0,1733.44
0.0,57.0,336.0,,33.0,3.0,2.0,0,7,46,721,0,718.14
2.0,56.0,348.0,,66.0,12.0,2.0,0,6,27,488,0,1719.14
2.0,11.0,2.0,,47.0,25.0,2.0,0,13,53,706,0,2720.14
2.0,56.0,685.0,,56.0,4.0,1.0,0,1,23,378,0,1147.14
0.0,18.0,634.0,,66.0,3.0,2.0,0,16,62,118,1,3077.64
2.0,26.0,932.0,,56.0,3.0,2.0,0,3,53,147,1,846.84
4.0,53.0,47.0,,45.0,22.0,2.0,0,21,690,69,1,4722.14
2.0,52.0,466.0,,61.0,3.0,2.0,0,6,35,13,1,1290.14
2.0,11.0,271.0,,47.0,15.0,2.0,0,2,31,3,1,1433.14
2.0,11.0,331.0,,47.0,3.0,2.0,0,6,103,35,1,6652.94
2.0,42.0,291.0,,12.0,4.0,2.0,0,1,34,0,1,1790.64
2.0,52.0,633.0,,61.0,3.0,2.0,0,11,110,497,0,4293.14
2.0,42.0,229.0,,8.0,3.0,2.0,0,27,285,552,0,1303.73
2.0,42.0,644.0,,8.0,24.0,2.0,0,4,36,114,1,861.14
1.0,17.0,785.0,,24.0,15.0,2.0,0,27,174,475,1,2005.14
2.0,11.0,787.0,,47.0,6.0,2.0,0,1,27,621,0,932.64
2.0,52.0,705.0,,61.0,15.0,2.0,0,0,12,77,1,718.14
2.0,11.0,238.0,,61.0,3.0,2.0,0,3,29,622,0,7868.14
0.0,40.0,705.0,,47.0,18.0,1.0,0,1,10,7,1,503.64
1.0,8.0,817.0,,24.0,3.0,2.0,0,15,52,426,0,4150.14
2.0,11.0,47.0,,61.0,20.0,2.0,0,5,51,675,0,7285.23
2.0,42.0,784.0,,8.0,13.0,2.0,0,14,93,435,1,1433.14
2.0,52.0,905.0,,8.0,16.0,2.0,0,2,20,518,1,932.64
4.0,20.0,890.0,,42.0,6.0,2.0,0,1,19,694,0,2027.61
0.0,48.0,723.0,,28.0,20.0,2.0,0,3,21,619,0,2219.64
2.0,27.0,499.0,,8.0,12.0,2.0,1,17,111,88,1,2863.14
3.0,7.0,714.0,88.0,34.0,11.0,2.0,0,2,66,5,1,1418.84
4.0,6.0,950.0,,55.0,3.0,1.0,0,5,100,6,1,7868.14
4.0,20.0,847.0,,24.0,3.0,2.0,1,8,101,2,1,3578.14
2.0,27.0,47.0,,8.0,11.0,2.0,0,7,81,25,1,971.89
4.0,6.0,1000.0,,24.0,3.0,2.0,0,4,36,587,0,3177.74
2.0,11.0,156.0,,47.0,19.0,2.0,0,5,29,505,0,2203.82
2.0,22.0,16.0,,8.0,3.0,2.0,0,4,43,28,1,1004.14
4.0,0.0,416.0,,24.0,11.0,1.0,0,2,36,1,1,5008.14
2.0,22.0,863.0,,9.0,15.0,2.0,0,7,38,567,0,1776.34
2.0,52.0,1031.0,,8.0,19.0,2.0,0,2,28,16,1,789.64
2.0,26.0,190.0,,66.0,15.0,2.0,0,1,17,2,1,2092.42
4.0,0.0,907.0,,55.0,3.0,2.0,0,5,19,501,0,1719.14
2.0,52.0,428.0,,32.0,7.0,2.0,0,10,62,693,0,1065.99
2.0,9.0,512.0,,66.0,3.0,2.0,1,24,282,94,1,3226.66
2.0,27.0,541.0,,8.0,12.0,1.0,0,2,30,27,1,1290.14
2.0,11.0,863.0,,56.0,15.0,1.0,0,3,26,4,1,1269.22
4.0,0.0,633.0,,24.0,3.0,1.0,0,9,55,592,0,2005.14
2.0,25.0,906.0,,8.0,16.0,2.0,0,5,132,27,1,2577.14
2.0,50.0,63.0,,8.0,18.0,2.0,0,8,47,656,0,718.14
2.0,11.0,638.0,,61.0,19.0,2.0,0,3,16,428,0,1290.14
1.0,54.0,94.0,,56.0,18.0,1.0,0,10,160,268,1,1576.14
2.0,11.0,842.0,,8.0,11.0,2.0,0,1,34,265,1,2148.14
2.0,26.0,466.0,,66.0,16.0,1.0,0,7,76,379,1,1218.64
2.0,21.0,130.0,,66.0,3.0,2.0,0,5,48,514,0,1218.64
2.0,45.0,271.0,,61.0,15.0,2.0,0,5,66,655,0,1010.54
2.0,50.0,796.0,,8.0,3.0,2.0,0,3,68,160,1,1576.14
4.0,53.0,666.0,,39.0,3.0,1.0,0,29,211,207,1,1257.31
0.0,40.0,187.0,,8.0,20.0,2.0,0,3,54,22,1,1147.14
2.0,21.0,715.0,,8.0,3.0,2.0,0,0,17,542,0,948.33
2.0,11.0,1059.0,,56.0,4.0,2.0,0,3,33,44,1,3223.75
2.0,11.0,865.0,,8.0,16.0,2.0,0,11,55,521,0,4531.63
2.0,52.0,586.0,,8.0,15.0,2.0,0,1,17,1,1,731.89
4.0,0.0,862.0,,55.0,8.0,2.0,0,6,35,689,0,1104.24
2.0,52.0,466.0,,47.0,15.0,1.0,0,3,52,25,1,1075.64
2.0,26.0,476.0,,66.0,9.0,2.0,0,1,9,488,0,1361.64
2.0,50.0,753.0,,8.0,21.0,1.0,0,14,50,395,0,1104.24
2.0,22.0,291.0,,8.0,4.0,2.0,0,1,60,8,1,2005.14
2.0,49.0,332.0,,32.0,25.0,2.0,0,8,181,11,1,1375.94
2.0,22.0,1059.0,,8.0,16.0,2.0,0,3,28,1,1,503.64
4.0,4.0,890.0,,33.0,23.0,2.0,0,5,83,688,0,5115.15
2.0,11.0,190.0,,8.0,17.0,1.0,0,1,17,18,1,546.54
2.0,11.0,787.0,,61.0,19.0,2.0,0,7,55,349,1,575.14
4.0,20.0,907.0,,24.0,3.0,2.0,0,8,27,677,0,3292.14
2.0,11.0,523.0,,24.0,3.0,2.0,0,7,73,2,1,1576.14
1.0,17.0,666.0,,62.0,15.0,2.0,1,28,250,128,1,14201.01
2.0,9.0,662.0,,66.0,4.0,2.0,0,0,13,12,1,646.64
4.0,6.0,907.0,,24.0,7.0,2.0,0,5,24,2,1,4019.77
2.0,52.0,466.0,,8.0,3.0,1.0,0,5,68,55,1,1004.14
2.0,21.0,618.0,,8.0,12.0,2.0,0,3,38,185,1,1275.84
4.0,53.0,633.0,,24.0,12.0,1.0,0,23,242,684,0,5236.94
1.0,1.0,640.0,,24.0,3.0,1.0,0,0,39,1,1,2863.14
2.0,52.0,798.0,,8.0,3.0,2.0,0,4,31,679,0,718.14
2.0,11.0,1045.0,,61.0,3.0,1.0,0,19,121,388,0,1433.14
4.0,6.0,499.0,,24.0,3.0,1.0,0,8,83,636,0,1862.14
2.0,27.0,1059.0,,8.0,7.0,1.0,0,3,35,13,1,1690.54
4.0,20.0,950.0,,7.0,12.0,2.0,0,24,115,644,0,689.54
2.0,21.0,796.0,,12.0,4.0,2.0,0,5,63,36,1,2963.53
4.0,28.0,907.0,,24.0,3.0,2.0,0,5,77,723,0,1175.74
2.0,21.0,853.0,,8.0,3.0,1.0,0,9,64,103,1,2005.14
4.0,53.0,291.0,,24.0,12.0,2.0,0,12,119,467,0,1290.14
1.0,17.0,931.0,,24.0,24.0,1.0,0,10,36,589,0,945.11
4.0,0.0,907.0,,24.0,3.0,1.0,0,4,48,4,1,1719.14
0.0,51.0,940.0,,47.0,25.0,2.0,0,4,34,682,0,989.84
2.0,26.0,333.0,,3.0,4.0,1.0,0,0,18,16,1,632.34
2.0,26.0,465.0,,66.0,0.0,2.0,0,7,60,17,1,1647.64
4.0,20.0,890.0,,55.0,3.0,2.0,0,5,40,258,1,2434.14
2.0,56.0,1008.0,,8.0,15.0,1.0,0,8,60,691,0,400.63
2.0,45.0,499.0,,47.0,22.0,2.0,0,10,65,703,0,2148.14
4.0,0.0,16.0,,24.0,3.0,1.0,1,26,186,4,1,5035.92
2.0,52.0,291.0,,8.0,15.0,1.0,0,16,21,125,1,889.74
4.0,14.0,685.0,,45.0,7.0,2.0,0,2,17,1,1,2650.06
2.0,11.0,271.0,,47.0,4.0,0.0,0,3,32,706,0,1719.14
1.0,3.0,832.0,,24.0,4.0,2.0,0,7,64,351,1,1933.64
2.0,11.0,466.0,,60.0,3.0,2.0,0,7,52,9,1,1719.14
3.0,31.0,959.0,,11.0,18.0,2.0,0,5,34,33,1,1147.14
2.0,50.0,1077.0,,8.0,24.0,2.0,1,20,80,383,1,1576.14
1.0,17.0,943.0,81.0,56.0,3.0,2.0,0,13,149,5,1,5949.42
0.0,37.0,94.0,,24.0,25.0,2.0,0,1,18,3,1,1459.6
3.0,12.0,115.0,161.0,20.0,10.0,2.0,0,7,78,0,1,1933.64
0.0,41.0,47.0,,32.0,4.0,1.0,0,3,31,3,1,575.14
2.0,11.0,16.0,,47.0,19.0,2.0,0,8,89,676,0,2148.14
1.0,17.0,981.0,,24.0,24.0,2.0,1,23,128,657,0,17163.14
2.0,22.0,831.0,,9.0,4.0,2.0,0,3,42,98,1,901.98
4.0,0.0,903.0,,24.0,3.0,1.0,0,4,23,568,0,2148.14
4.0,53.0,229.0,,55.0,3.0,2.0,0,0,52,4,1,1123.83
2.0,52.0,644.0,,47.0,3.0,2.0,0,1,28,3,1,1790.64
1.0,17.0,1031.0,44.0,7.0,12.0,2.0,0,2,46,10,1,1218.64
1.0,8.0,94.0,,47.0,11.0,2.0,0,2,30,10,1,1729.22
2.0,52.0,466.0,,8.0,15.0,2.0,0,7,79,8,1,1790.64
1.0,8.0,943.0,81.0,7.0,3.0,1.0,0,3,70,1,1,2648.64
2.0,21.0,527.0,,24.0,3.0,0.0,0,6,92,40,1,789.64
1.0,17.0,235.0,,7.0,3.0,0.0,0,7,98,607,0,703.84
2.0,30.0,943.0,,47.0,21.0,2.0,0,36,294,498,0,1047.04
2.0,9.0,685.0,,66.0,3.0,1.0,0,18,160,410,0,2863.14
2.0,45.0,214.0,,61.0,18.0,2.0,0,7,42,34,1,1395.55
1.0,17.0,49.0,177.0,28.0,20.0,1.0,0,11,187,53,1,2720.14
2.0,11.0,842.0,,9.0,3.0,2.0,0,1,15,480,0,718.14
0.0,48.0,47.0,,37.0,6.0,2.0,0,2,17,246,1,1433.14
2.0,21.0,902.0,,56.0,3.0,2.0,0,0,12,461,0,1433.14
1.0,17.0,498.0,,24.0,12.0,2.0,0,3,90,50,1,6295.14
2.0,11.0,685.0,,56.0,3.0,2.0,0,5,68,488,0,2076.64
2.0,52.0,905.0,,61.0,18.0,2.0,0,3,15,194,1,460.74
2.0,11.0,514.0,,8.0,18.0,2.0,0,5,30,550,0,2540.26
0.0,48.0,190.0,,37.0,13.0,2.0,0,6,51,28,1,646.64
2.0,11.0,993.0,,47.0,15.0,1.0,0,2,23,603,0,861.14
3.0,7.0,863.0,,28.0,11.0,2.0,0,15,93,453,0,1525.45
3.0,12.0,1059.0,,28.0,22.0,1.0,0,4,35,13,1,317.74
2.0,56.0,130.0,,8.0,3.0,2.0,0,4,22,385,0,503.64
2.0,21.0,644.0,,24.0,3.0,2.0,0,7,74,446,1,5151.14
1.0,17.0,720.0,214.0,24.0,6.0,2.0,0,1,85,20,1,1406.43
2.0,11.0,796.0,,8.0,3.0,2.0,0,0,21,0,1,1933.64
2.0,11.0,466.0,,47.0,18.0,2.0,0,8,171,57,1,1719.14
4.0,32.0,685.0,,24.0,8.0,2.0,0,5,57,612,0,861.14
0.0,5.0,905.0,,24.0,6.0,1.0,0,13,66,496,0,703.84
2.0,52.0,705.0,,61.0,19.0,2.0,0,7,37,619,0,946.94
4.0,6.0,950.0,,55.0,1.0,2.0,0,14,112,18,1,3864.14
2.0,52.0,130.0,,8.0,3.0,2.0,0,6,82,349,1,324.39
4.0,14.0,371.0,,24.0,21.0,2.0,0,8,82,56,1,789.64
1.0,17.0,720.0,25.0,24.0,3.0,2.0,0,2,59,1,1,8440.14
4.0,6.0,895.0,,24.0,18.0,2.0,0,3,23,419,0,2805.94
3.0,35.0,540.0,,28.0,3.0,1.0,0,3,48,608,0,1790.64
4.0,53.0,173.0,,24.0,21.0,2.0,0,7,137,663,0,11443.14
2.0,9.0,100.0,,8.0,13.0,2.0,0,3,37,11,1,14160.14
2.0,11.0,1046.0,,8.0,4.0,2.0,1,22,208,23,1,9328.34
2.0,21.0,943.0,,66.0,15.0,2.0,0,1,17,1,1,3435.14
2.0,11.0,872.0,,56.0,3.0,2.0,0,7,79,6,1,9334.51
4.0,53.0,465.0,27.0,55.0,1.0,2.0,0,7,51,108,1,2730.59
2.0,11.0,271.0,,47.0,15.0,2.0,0,0,36,17,1,789.64
1.0,1.0,187.0,,7.0,6.0,1.0,0,3,63,20,1,3149.14
1.0,17.0,187.0,,24.0,6.0,1.0,0,13,236,143,1,1576.14
4.0,20.0,802.0,,24.0,12.0,2.0,0,5,17,424,0,889.74
2.0,45.0,842.0,,24.0,1.0,2.0,0,3,19,20,1,2863.14
4.0,4.0,741.0,,60.0,3.0,2.0,0,2,29,22,1,2362.64
2.0,26.0,77.0,,8.0,3.0,2.0,0,2,60,10,1,2148.14
1.0,8.0,541.0,,24.0,14.0,2.0,0,16,74,498,1,1429.56
4.0,20.0,878.0,,55.0,18.0,2.0,0,13,79,600,1,816.26
0.0,40.0,800.0,,66.0,18.0,1.0,0,3,10,480,0,503.64
2.0,11.0,842.0,,47.0,3.0,2.0,0,14,58,395,0,1147.14
2.0,11.0,905.0,,66.0,16.0,2.0,0,8,77,395,0,1504.64
2.0,52.0,863.0,,61.0,3.0,0.0,0,3,10,614,0,1631.75
4.0,20.0,271.0,,55.0,20.0,2.0,0,4,26,44,1,718.14
0.0,37.0,784.0,,24.0,15.0,1.0,0,1,19,2,1,1132.84
2.0,45.0,633.0,,66.0,3.0,1.0,0,3,22,2,1,1719.14
3.0,38.0,563.0,,18.0,16.0,2.0,0,4,86,302,1,575.14
2.0,30.0,557.0,,47.0,24.0,2.0,0,19,165,206,1,2434.14
2.0,26.0,787.0,,8.0,3.0,1.0,0,2,63,159,1,546.54
1.0,17.0,842.0,,24.0,3.0,1.0,0,1,29,14,1,1004.14
1.0,8.0,47.0,130.0,24.0,3.0,1.0,0,1,33,6,1,3884.83
4.0,20.0,862.0,,33.0,18.0,2.0,0,1,17,697,0,1576.14
2.0,9.0,16.0,,24.0,3.0,2.0,0,5,111,14,1,10803.74
4.0,39.0,187.0,,24.0,3.0,1.0,0,7,74,726,0,1704.84
2.0,56.0,808.0,,39.0,16.0,2.0,0,0,17,0,1,1433.14
2.0,26.0,138.0,,3.0,3.0,2.0,0,24,133,580,0,4902.5
2.0,11.0,291.0,,47.0,3.0,2.0,0,9,58,379,0,2434.14
2.0,22.0,943.0,,9.0,4.0,0.0,0,2,15,93,1,1147.14
2.0,45.0,271.0,,9.0,16.0,2.0,0,0,18,393,0,1862.14
3.0,12.0,947.0,,63.0,3.0,2.0,0,15,198,496,0,6724.14
2.0,22.0,1046.0,,8.0,3.0,2.0,1,20,112,283,1,6867.14
2.0,21.0,784.0,,8.0,3.0,2.0,0,2,26,717,0,1321.26
0.0,40.0,466.0,,8.0,3.0,2.0,0,1,31,70,1,1790.64
4.0,14.0,1000.0,,42.0,12.0,1.0,0,3,40,14,1,1290.14
1.0,17.0,187.0,,24.0,11.0,1.0,0,3,67,9,1,4007.14
2.0,9.0,81.0,,8.0,3.0,2.0,0,9,85,23,1,2276.84
4.0,6.0,950.0,,55.0,12.0,2.0,0,8,130,9,1,8297.14
2.0,52.0,336.0,,47.0,24.0,2.0,0,3,67,5,1,575.14
0.0,44.0,890.0,,47.0,11.0,2.0,0,2,10,16,1,1290.14
2.0,11.0,1008.0,,8.0,15.0,2.0,0,6,54,387,0,1906.37
2.0,9.0,289.0,,66.0,12.0,2.0,1,4,75,0,1,11443.14
2.0,52.0,465.0,,25.0,11.0,2.0,0,4,33,25,1,932.64
4.0,4.0,288.0,,24.0,6.0,2.0,0,2,17,12,1,1576.14
2.0,11.0,465.0,,47.0,18.0,2.0,0,0,56,5,1,4007.14
2.0,27.0,796.0,,8.0,3.0,2.0,0,1,53,17,1,4865.14
2.0,42.0,291.0,,8.0,4.0,2.0,0,0,14,32,1,2148.14
2.0,26.0,541.0,,8.0,24.0,2.0,0,5,50,399,1,718.14
2.0,52.0,378.0,,61.0,15.0,2.0,0,2,24,651,0,718.14
2.0,52.0,466.0,,25.0,1.0,2.0,0,7,53,679,0,1261.54
4.0,39.0,950.0,,33.0,3.0,2.0,0,4,22,63,1,575.14
1.0,17.0,943.0,81.0,39.0,3.0,1.0,0,19,173,18,1,5437.14
2.0,11.0,649.0,,47.0,21.0,1.0,0,34,322,197,1,3292.14
4.0,39.0,1031.0,,24.0,6.0,2.0,0,5,24,52,1,1361.64
3.0,12.0,263.0,6.0,67.0,10.0,2.0,1,37,167,3,1,3578.14
1.0,17.0,264.0,,55.0,4.0,2.0,0,3,49,2,1,2434.14
1.0,17.0,772.0,,28.0,22.0,2.0,0,11,130,88,1,1719.14
2.0,22.0,466.0,,9.0,24.0,1.0,0,0,14,141,1,932.64
1.0,17.0,1008.0,,24.0,8.0,2.0,0,4,34,42,1,5294.14
2.0,9.0,100.0,,43.0,11.0,2.0,0,2,54,2,1,10892.5
1.0,17.0,720.0,,24.0,24.0,1.0,0,0,69,128,1,1933.64
2.0,26.0,512.0,,66.0,16.0,2.0,0,1,26,13,1,1862.14
0.0,48.0,644.0,,37.0,3.0,2.0,0,4,35,658,0,989.84
2.0,25.0,380.0,,60.0,16.0,2.0,0,0,32,27,1,4688.32
2.0,52.0,289.0,,47.0,18.0,1.0,0,11,141,7,1,1704.84
4.0,0.0,452.0,,24.0,1.0,2.0,0,13,39,240,1,2255.39
2.0,21.0,229.0,,66.0,3.0,2.0,0,15,69,452,0,2148.14
2.0,26.0,236.0,,56.0,24.0,1.0,0,3,29,3,1,1147.14
4.0,20.0,127.0,,33.0,3.0,2.0,0,2,32,137,1,1933.64
2.0,22.0,1046.0,,8.0,24.0,2.0,1,26,253,636,0,12015.14
3.0,12.0,544.0,,20.0,19.0,2.0,1,13,266,21,1,3578.14
4.0,28.0,130.0,,24.0,24.0,2.0,0,7,33,1,1,2133.84
2.0,21.0,988.0,,32.0,3.0,1.0,0,12,45,402,0,2461.87
1.0,17.0,498.0,,40.0,3.0,2.0,0,11,135,63,1,6152.14
4.0,0.0,465.0,23.0,24.0,18.0,2.0,0,3,85,134,1,2219.64
1.0,17.0,817.0,,40.0,3.0,2.0,0,2,46,446,0,13588.14
2.0,52.0,943.0,,32.0,12.0,2.0,0,0,10,1,1,1089.6
2.0,52.0,1007.0,,47.0,8.0,2.0,0,7,50,113,1,932.64
2.0,22.0,291.0,,8.0,3.0,2.0,0,2,119,26,1,1604.74
2.0,26.0,47.0,,66.0,15.0,2.0,0,2,15,0,1,2362.64
2.0,22.0,16.0,,9.0,8.0,2.0,0,0,10,602,0,1140.86
4.0,20.0,865.0,,24.0,18.0,2.0,0,12,44,659,0,5651.64
1.0,17.0,1000.0,,7.0,6.0,2.0,0,2,40,682,0,2434.14
0.0,40.0,512.0,,66.0,3.0,2.0,0,13,77,511,0,1290.14
2.0,9.0,943.0,,66.0,15.0,2.0,0,7,107,104,1,3645.52
2.0,11.0,428.0,,66.0,3.0,2.0,0,0,33,116,1,861.14
4.0,4.0,465.0,,24.0,3.0,2.0,0,5,89,179,1,1166.59
4.0,14.0,1000.0,,55.0,16.0,1.0,0,6,65,233,1,1404.54
4.0,53.0,16.0,,24.0,24.0,2.0,0,14,122,208,1,2321.84
2.0,11.0,798.0,,47.0,1.0,2.0,0,1,5,594,0,3392.24
2.0,11.0,906.0,,39.0,3.0,2.0,0,11,175,250,1,3006.14
4.0,20.0,697.0,,60.0,3.0,2.0,0,3,41,33,1,1990.84
3.0,12.0,1059.0,,28.0,10.0,0.0,0,8,66,6,1,657.48
0.0,18.0,955.0,,64.0,19.0,2.0,0,3,17,528,0,2505.64
2.0,11.0,291.0,,47.0,21.0,1.0,0,1,40,31,1,4250.24
4.0,20.0,666.0,,24.0,6.0,1.0,0,6,19,426,0,1433.14
2.0,11.0,16.0,,39.0,22.0,2.0,0,5,78,11,1,2148.14
2.0,9.0,685.0,,56.0,4.0,2.0,0,6,49,367,0,3506.64
2.0,30.0,931.0,,8.0,18.0,2.0,0,2,39,10,1,932.64
2.0,22.0,466.0,,9.0,4.0,2.0,0,0,31,129,1,861.14
2.0,11.0,488.0,,8.0,25.0,2.0,0,2,41,26,1,1582.12
0.0,19.0,852.0,,3.0,3.0,1.0,0,2,56,31,1,1719.14
2.0,11.0,501.0,,24.0,3.0,2.0,0,7,84,622,0,17163.14
4.0,13.0,1008.0,,7.0,16.0,1.0,0,6,37,586,0,1202.54
2.0,11.0,1059.0,,8.0,4.0,2.0,0,4,118,61,1,789.64
2.0,52.0,341.0,,47.0,15.0,1.0,0,6,90,12,1,2863.14
2.0,56.0,943.0,,12.0,4.0,2.0,0,2,32,13,1,1290.14
2.0,11.0,466.0,,25.0,12.0,2.0,0,2,34,39,1,1147.14
4.0,0.0,633.0,,24.0,6.0,2.0,0,7,65,8,1,2365.92
2.0,52.0,354.0,,56.0,15.0,2.0,0,40,68,473,0,3329.96
2.0,21.0,386.0,,12.0,3.0,2.0,0,9,58,247,1,1495.16
2.0,9.0,190.0,,66.0,16.0,1.0,0,16,190,357,1,2148.14
2.0,45.0,512.0,,39.0,19.0,1.0,0,4,7,664,0,341.25
1.0,17.0,945.0,,8.0,23.0,2.0,0,2,40,132,1,1275.84
2.0,52.0,685.0,,47.0,18.0,2.0,0,0,32,585,0,932.64
2.0,11.0,271.0,,60.0,6.0,1.0,0,1,29,424,0,1641.26
4.0,39.0,235.0,,24.0,22.0,1.0,0,6,40,652,0,861.14
2.0,22.0,291.0,,8.0,4.0,2.0,0,5,69,32,1,2409.2
2.0,27.0,289.0,,8.0,20.0,2.0,0,6,58,456,0,1361.64
4.0,14.0,1000.0,,33.0,3.0,2.0,0,8,48,17,1,2291.14
2.0,26.0,541.0,,8.0,8.0,0.0,0,7,113,2,1,849.56
4.0,39.0,99.0,,55.0,21.0,2.0,0,21,123,164,1,5079.64
3.0,24.0,959.0,,11.0,3.0,1.0,0,1,16,14,1,2577.14
3.0,12.0,959.0,,11.0,10.0,2.0,0,1,32,192,1,648.19
4.0,39.0,907.0,,7.0,1.0,2.0,0,13,54,609,0,1218.64
2.0,52.0,504.0,,8.0,16.0,2.0,0,7,62,1,1,4293.14
0.0,40.0,466.0,,3.0,12.0,2.0,0,2,40,0,1,1275.84
4.0,0.0,541.0,,24.0,15.0,2.0,0,5,23,613,0,2434.14
2.0,21.0,666.0,,8.0,18.0,2.0,0,9,61,364,1,1504.64
4.0,14.0,1000.0,,33.0,21.0,2.0,0,3,40,5,1,1290.14
2.0,52.0,475.0,,47.0,3.0,2.0,1,14,105,411,0,2349.66
2.0,21.0,499.0,,66.0,21.0,2.0,0,0,17,7,1,1232.94
2.0,21.0,289.0,,60.0,20.0,1.0,0,3,66,13,1,4579.14
3.0,34.0,990.0,,48.0,22.0,2.0,0,4,21,415,0,503.64
2.0,9.0,917.0,,15.0,12.0,2.0,1,53,106,363,1,4579.14
2.0,43.0,16.0,,47.0,19.0,2.0,0,16,62,645,0,658.59
2.0,45.0,130.0,,61.0,11.0,2.0,0,2,10,527,0,2434.14
0.0,48.0,644.0,,28.0,4.0,2.0,0,3,31,36,1,861.14
2.0,9.0,177.0,,66.0,12.0,2.0,0,7,53,459,0,1290.14
4.0,39.0,1093.0,,24.0,25.0,2.0,0,4,49,15,1,948.67
1.0,17.0,666.0,,24.0,7.0,2.0,0,7,357,2,1,17163.14
1.0,8.0,47.0,92.0,24.0,3.0,2.0,0,23,106,316,1,4512.76
3.0,34.0,276.0,,48.0,22.0,1.0,0,6,99,574,0,3721.14
2.0,26.0,49.0,,32.0,10.0,2.0,0,3,28,142,1,457.52
2.0,52.0,466.0,,47.0,12.0,1.0,0,8,71,42,1,945.33
0.0,40.0,47.0,,47.0,11.0,2.0,0,24,79,369,1,768.23
1.0,17.0,784.0,,24.0,17.0,2.0,0,6,150,116,1,1032.74
2.0,45.0,863.0,,47.0,15.0,2.0,0,2,22,336,1,1361.64
2.0,9.0,283.0,,3.0,3.0,2.0,0,5,50,13,1,5580.14
2.0,21.0,190.0,,66.0,4.0,2.0,0,7,44,375,0,2527.05
1.0,17.0,130.0,,24.0,18.0,2.0,0,5,32,17,1,3306.13
2.0,26.0,102.0,,66.0,15.0,2.0,0,1,31,30,1,2076.64
1.0,46.0,16.0,,24.0,3.0,2.0,0,10,94,7,1,1576.14
4.0,14.0,1000.0,,55.0,4.0,2.0,0,2,48,4,1,1862.14
2.0,26.0,348.0,,3.0,1.0,1.0,0,12,59,418,0,2434.14
3.0,31.0,466.0,,28.0,14.0,2.0,0,12,117,462,0,946.94
3.0,33.0,666.0,,37.0,15.0,2.0,0,9,112,92,1,841.25
2.0,11.0,863.0,,61.0,15.0,2.0,0,8,62,607,0,2577.14
2.0,21.0,16.0,,24.0,3.0,2.0,1,9,123,36,1,9206.89
1.0,17.0,720.0,,24.0,3.0,1.0,0,7,123,53,1,4007.14
4.0,20.0,890.0,,24.0,19.0,2.0,0,8,19,468,0,1890.74
2.0,11.0,271.0,,66.0,12.0,2.0,0,4,42,390,0,2148.14
2.0,52.0,504.0,,8.0,21.0,2.0,0,11,78,0,1,2648.64
0.0,57.0,644.0,,24.0,3.0,2.0,0,5,72,372,0,1719.14
0.0,48.0,943.0,,37.0,3.0,2.0,0,6,50,54,1,1147.14
2.0,9.0,833.0,,39.0,12.0,1.0,0,5,17,464,0,718.14
4.0,20.0,99.0,,55.0,3.0,2.0,1,29,238,3,1,4293.14
2.0,11.0,465.0,,12.0,4.0,1.0,0,1,62,1,1,4007.14
2.0,45.0,117.0,,56.0,9.0,1.0,0,4,69,411,1,1576.14
3.0,33.0,465.0,,28.0,10.0,1.0,0,15,99,218,1,1004.14
2.0,56.0,279.0,,8.0,4.0,2.0,0,0,10,704,0,1433.14
1.0,17.0,1000.0,,24.0,8.0,1.0,0,4,59,67,1,1719.14
0.0,5.0,313.0,,24.0,3.0,2.0,0,3,32,39,1,932.64
2.0,52.0,229.0,,8.0,24.0,2.0,0,11,85,3,1,1854.91
2.0,27.0,541.0,,8.0,16.0,2.0,0,18,162,61,1,1604.74
2.0,27.0,755.0,,8.0,12.0,2.0,0,3,22,401,0,2148.14
2.0,11.0,715.0,,66.0,3.0,1.0,0,5,45,114,1,746.74
2.0,29.0,466.0,,24.0,0.0,1.0,0,0,51,0,1,2148.14
4.0,20.0,907.0,,55.0,9.0,2.0,0,1,14,211,1,818.24
1.0,17.0,127.0,,24.0,1.0,1.0,0,1,8,486,0,1576.14
4.0,0.0,685.0,,33.0,3.0,2.0,0,5,68,349,1,2362.64
2.0,11.0,124.0,,56.0,24.0,2.0,0,9,94,602,0,846.84
0.0,40.0,488.0,,39.0,6.0,2.0,0,4,36,452,0,1433.14
2.0,11.0,541.0,,8.0,15.0,2.0,0,4,77,244,1,432.14
4.0,6.0,907.0,,24.0,3.0,2.0,0,7,67,471,0,4550.54
2.0,11.0,507.0,,47.0,3.0,2.0,0,2,29,557,0,2434.14
